fidN200,Cluster_code,ADM1NAMEC254,URBAN_RURAC254,LATNUMN2415,LONGNUMN2415,CorrectedLatitude,CorrectedLongitude,Estimated_dislocation_km,Suburb_town_village,regionC254,educationN2415,time2waterN2415,time2wat_1N2415,electricitN2415,radio_fN2415,tv_fN2415,refridgeraN2415,bicycle_fN2415,motorcycleN2415,car_fN2415,V005_sumN2415,chborn_meaN2415,chdied_meaN2415,poorest_meN2415,poorer_meaN2415,middle_meaN2415,richer_meaN2415,richest_meN2415,discard_houshold_iN100,gini2aN2415,meiEAN2415,fidN200_A,Very_poor,Poor,Average,Wealthy,Very_wealthy,Total_ratings,Median_rating,Poorest_weight,poor_weight,Middle_weight,Wealthy_weight,Wealthiest_weight,buildings_size,roofing_material,roofingcondition,larger_buildings,settlement_structure,building_density,greenery,dominant_landuse,image_colour,road_surface_quality,road_width,roads_coverage,vehicles_presence,farm_sizes,hv270_1_poorest,hv270_2_poor,hv270_3_middle,hv270_4_rich,hv270_5_richest,household_total,mean_score270_comb_R_U,mean270_R_U_separated,median_score_comb_R_U_270,median270a_U_R_separated,Recoded_building_size,Recoded_roofing_mat,Recoded_Roofing_condition,Recoded_Taller_Buildings,Recoded_Gridded,Recoded_clustered,Recoded_scattered,Recoded_low_building_density,Recoded_medium_building_density,Recoded_high_building_density,Recoded_low_greenery,Recoded_medium_greenery,Recoded_high_greenery,Recoded_barelands_dominant,Recoded_agriculture_dominant,Recoded_builtup_dominant,Recoded_image_colouration,Recoded_tarred_road,Recoded_untarred_road,Recoded_wider_roads,Recoded_narrow_roads,Recoded_low_road_coverage,Recoded_high_road_coverage,Recoded_farms_Absent,Recoded_smallfarms,Recoded_largefarms,Recoded_vehicular_presence,Recoded_web_welfare_quintiles,PRE_1,PCP_1
46192,TZ351,Shinyanga,R,-3.806,33.327,-3.798,33.338,1.49,Usanda,Shinyanga,2,38.929,31.328,0,0.286,0,0,0.857,0,0,10535336,4.143,0.143,0.786,0.214,0,0,0,14,0.057,128236,46192,0,1,0,0,0,1,2,0,1,0,0,0,1,2,2,1,2,1,2,2,3,2,3,2,1,2,12,10,0,0,0,22,1,2,1,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,2,2,0.47
46193,TZ352,Shinyanga,R,-3.509,33.126,-3.541,33.138,3.72,IselaMagazi,Shinyanga,2,126.25,50.63,0,0.444,0,0,0.806,0.194,0,36274176,3.278,0.167,0.583,0.194,0.139,0.83,0,36,0.08,146083.806,46193,0,0,1,0,0,1,3,0,0,1,0,0,2,2,2,2,3,2,2,3,3,1,2,2,2,3,10,4,4,3,0,21,2,2,2,2,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,3,3,0.49
46194,TZ353,Shinyanga,U,-3.241,32.48,-3.242,32.462,2.12,Kakola,Shinyanga,2,253.462,238.968,0.429,0.571,0.214,0.071,0.357,0,0,13140176,2.714,0.643,0,0,0,0.5,0.5,14,0.088,317174.214,46194,0,0,1,0,0,1,3,0,0,1,0,0,2,2,3,2,3,3,1,3,3,1,2,3,2,3,0,0,0,8,11,19,5,3,5,3,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,3,3,0.5
46195,TZ354,Shinyanga,R,-3.358,32.424,-3.382,32.4,3.74,Lunguya,Shinyanga,2,104.394,77.94,0,0.371,0,0,0.857,0.057,0,50006285,3.886,0.571,0.457,0.171,0.371,0,0,35,0.118,148063.371,46195,0,1,0,0,0,1,2,0,1,0,0,0,2,2,1,2,1,2,2,3,3,1,2,2,0,1,9,6,7,0,0,22,2,2,2,3,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,2,3,0.47
46196,TZ355,Shinyanga,R,-3.657,32.616,-3.64,32.625,2.15,Ngaya,Shinyanga,1,29.783,19.626,0,0.32,0,0,0.8,0,0,21242350,3.64,0.56,0.68,0.12,0.2,0,0,25,0.104,134664.44,46196,0,1,0,0,0,1,2,0,1,0,0,0,2,2,2,1,2,2,2,2,3,1,2,2,1,1,12,6,4,0,0,22,2,2,1,2,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,2,3,0.49
46197,TZ356,Shinyanga,R,-4.047,32.644,-3.947,32.591,7.88,Tulole,Shinyanga,2,31,21.937,0,0.704,0,0,0.815,0.148,0,21006864,3.704,0.593,0.222,0.296,0.259,0.222,0,27,0.108,169235.63,46197,0,0,1,0,0,1,3,0,0,1,0,0,2,2,2,1,1,2,2,3,3,2,2,2,2,1,5,8,6,3,0,22,2,3,2,3,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,3,3,0.44
46198,TZ357,Shinyanga,R,-4.011,32.377,-3.987,32.39,3.04,Kinamapula,Shinyanga,1,49.231,62.512,0,0.231,0,0,0.538,0.077,0,10263162,3.923,0.385,0.154,0.231,0.385,0.231,0,13,0.108,173121,46198,0,1,0,0,0,1,2,0,1,0,0,0,1,2,2,1,2,1,2,2,3,1,2,2,0,2,3,6,5,6,0,20,3,3,3,4,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,2,2,0.57
46199,TZ358,Shinyanga,R,-3.964,32.066,-3.986,32.033,4.39,Nyalwelwe,Shinyanga,1,21.136,15.27,0,0.545,0,0,0.727,0.045,0,20478942,4.636,0.727,0.273,0.636,0.91,0,0,22,0.063,145604.591,46199,0,1,0,0,0,1,2,0,1,0,0,0,1,2,3,2,2,2,2,3,1,1,2,2,1,2,7,13,1,0,0,21,2,2,2,2,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,2,2,0.48
46200,TZ359,Shinyanga,R,-4.178,32.037,-4.212,32.123,10.11,Ulowa,Shinyanga,1,33.81,32.245,0,0.545,0,0,0.727,0.091,0,21273626,3.636,0.545,0.5,0.227,0.273,0,0,22,0.086,148021.682,46200,0,1,0,0,0,1,2,0,1,0,0,0,2,2,2,2,3,2,3,3,3,1,2,2,0,3,9,7,3,0,0,19,2,2,2,2,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,2,3,0.49
46201,TZ360,Shinyanga,U,-3.817,32.578,-3.829,32.579,1.36,Kahama 1,Shinyanga,3,0,0,0.68,0.28,0.56,0.16,0.28,0.12,0,24655400,1.28,0.08,0,0,0.4,0.24,0.72,25,0.082,358762.36,46201,0,0,0,1,0,1,4,0,0,0,1,0,2,3,2,2,3,3,2,3,3,1,2,3,1,3,0,0,1,5,16,22,5,3,5,3,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,4,4,0.46
46202,TZ361,Shinyanga,R,-3.875,32.697,-3.839,32.675,4.7,Mwendakulima,Shinyanga,2,10.4,19.307,0,0.462,0.115,0,0.692,0.231,0,21662368,2.077,0.192,0.38,0,0.115,0.846,0,26,0.076,222326.346,46202,0,1,0,0,0,1,2,0,1,0,0,0,1,2,2,1,2,1,2,1,1,0,1,2,0,1,3,2,3,13,0,21,3,4,4,5,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,2,2,0.59
46203,TZ362,Shinyanga,U,-3.838,32.618,-3.828,32.625,1.3,Kahama 2,Shinyanga,2,0,0,0.773,0.364,0.591,0.227,0.227,0.091,0.045,27395852,1.864,0.227,0,0,0,0.45,0.955,22,0.06,385071.136,46203,1,0,0,0,0,1,1,1,0,0,0,0,2,3,2,2,2,1,2,1,3,1,2,2,0,1,0,0,0,2,18,20,5,4,5,4,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,2,0.42
46204,TZ363,Shinyanga,R,-3.88,32.437,-3.897,32.459,3.02,Lowa,Shinyanga,2,43.5,51.07,0,0.3,0,0,0.65,0.15,0,16467100,3,0.5,0.25,0.35,0.15,0.25,0,20,0.114,167576.6,46204,0,0,0,1,0,1,4,0,0,0,1,0,1,2,2,2,2,1,3,99,3,1,2,2,0,2,4,6,4,7,0,21,3,3,3,4,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,4,2,0.45
46205,TZ364,Kagera,R,-1.361,31.132,-1.347,31.119,2.06,Rwambaizi,Kagera,2,69.813,48.421,0.167,0.667,0.111,0,0.333,0.167,0,26581158,2.722,0.111,0,0,0.667,0.333,0,18,0.115,209942.833,46205,0,0,0,1,0,1,4,0,0,0,1,0,2,2,3,2,1,2,3,99,3,1,2,2,2,1,0,1,14,5,1,21,3,4,3,4,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,4,3,0.5
46206,TZ365,Kagera,R,-1.807,30.99,-1.787,30.976,2.71,Chabuhora,Kagera,1,45,15.612,0,0.412,0,0,0.176,0,0,22400883,3.588,0.059,0,0.588,0.353,0.59,0,17,0.064,167473.294,46206,0,1,0,0,0,1,2,0,1,0,0,0,1,2,3,1,1,2,2,99,3,1,2,2,0,1,0,14,7,1,0,22,2,3,2,3,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,2,2,0.56
46207,TZ366,Kagera,R,-1.507,31.073,-1.501,31.105,3.5,Kagutu,Kagera,2,15,27.72,0.05,0.7,0,0,0.45,0,0,29534620,3.05,0.25,0.5,0.4,0.35,0.2,0,20,0.107,181996.3,46207,0,0,0,1,0,1,4,0,0,0,1,0,1,2,3,1,1,1,3,2,3,1,2,1,0,1,1,8,9,4,0,22,3,4,3,3,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,4,2,0.61
46208,TZ367,Kagera,R,-1.452,31.787,-1.447,31.78,0.97,Ntoma,Kagera,2,30.278,9.922,0.333,0.429,0.333,0.095,0.286,0.095,0.095,29783187,2.571,0.19,0,0.19,0.19,0.381,0.238,21,0.213,248242.571,46208,0,1,0,0,0,1,2,0,1,0,0,0,1,2,3,1,2,1,3,2,3,1,2,1,1,2,0,5,7,6,2,20,3,4,3,4,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,2,2,0.59
46209,TZ368,Kagera,R,-1.481,31.414,-1.485,31.436,2.42,Ruhunga,Kagera,2,15.25,11.639,0,0.7,0.05,0,0.3,0.15,0.05,24442460,3.4,0.55,0.5,0.15,0.35,0.45,0,20,0.124,197715.25,46209,1,0,0,0,0,1,1,1,0,0,0,0,1,2,3,1,2,1,2,2,3,1,2,2,0,2,1,4,6,10,0,21,3,4,3,4,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,2,0.61
46210,TZ369,Kagera,R,-2.125,31.76,-2.145,31.766,2.36,Ikuza Island,Kagera,2,28.158,13.459,0.053,0.579,0.105,0,0.053,0,0,42626443,4,0.579,0.15,0.421,0.263,0.211,0,19,0.09,165638.526,46210,0,1,0,0,0,1,2,0,1,0,0,0,1,2,2,1,2,1,2,2,3,1,1,2,0,2,3,8,4,4,0,19,2,3,2,3,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,2,2,0.57
46211,TZ370,Kagera,R,-2.032,31.572,-2.021,31.574,1.18,Kasharunga,Kagera,2,87,48.836,0.167,0.444,0.056,0,0.444,0.222,0,28242486,3.5,0.556,0.56,0.222,0.278,0.444,0,18,0.131,200944.333,46211,0,1,0,0,0,1,2,0,1,0,0,0,2,2,2,2,2,2,2,3,3,2,3,2,2,1,2,3,7,6,0,18,3,4,3,4,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,2,3,0.5
46212,TZ371,Kagera,R,-2.022,31.519,-2.056,31.514,3.75,Kiyebe,Kagera,1,13.643,8.802,0.059,0.412,0,0,0.647,0.294,0,23849215,4.765,0.412,0.412,0.471,0.118,0,0,17,0.058,145481.647,46212,0,1,0,0,0,1,2,0,1,0,0,0,2,2,1,1,3,2,2,3,3,1,2,2,0,1,9,7,4,0,0,20,2,2,2,2,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,2,3,0.43
46213,TZ372,Kagera,U,-1.799,31.532,-1.8,31.548,1.69,Nshamba,Kagera,2,39.286,18.927,0.381,0.762,0.381,0,0.524,0.286,0.095,22347297,3.048,0.238,0,0,0.238,0.476,0.286,21,0.155,268044.571,46213,0,0,1,0,0,1,3,0,0,1,0,0,2,2,3,2,3,2,2,3,3,1,2,2,2,3,0,0,5,10,7,22,4,2,4,2,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,3,3,0.46
46214,TZ373,Kagera,R,-1.76,31.553,-1.726,31.558,3.71,Kishanda,Kagera,2,77.143,33.637,0,0.478,0.087,0,0.826,0.261,0,35399967,3.391,0.174,0,0.217,0.565,0.217,0,23,0.081,183115.652,46214,0,0,1,0,0,1,3,0,0,1,0,0,1,2,3,1,1,2,3,99,3,1,2,2,0,1,0,4,12,4,0,20,3,4,3,4,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,3,2,0.42
46215,TZ374,Kagera,R,-2.856,31.039,-2.813,30.992,7.1,Nyakahura,Kagera,1,36.579,32.832,0,0.263,0,0,0.368,0.053,0,28486282,4.421,0.421,0.632,0.368,0,0,0,19,0.058,135514.211,46215,0,1,0,0,0,1,2,0,1,0,0,0,1,2,3,1,1,2,2,1,3,1,3,2,0,1,13,7,2,0,0,22,2,2,1,2,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,2,2,0.52
46216,TZ375,Kagera,R,-2.839,31.534,-2.793,31.473,8.38,Kikomakoma,Kagera,1,97.826,51.342,0,0.261,0,0,0.478,0.043,0,26352043,4.348,0.348,0.34,0.348,0.34,0.43,0,23,0.07,150846.261,46216,0,1,0,0,0,1,2,0,1,0,0,0,2,2,2,2,2,2,2,3,3,2,3,2,0,3,7,7,5,1,0,20,2,2,2,2,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,2,3,0.5
46217,TZ376,Kagera,R,-2.436,30.818,-2.386,30.788,6.46,Rusumo,Kagera,2,17.111,15.037,0,0.65,0.1,0,0.4,0.05,0,27291500,2.7,0.3,0.5,0.55,0.25,0.1,0.5,20,0.111,176909.2,46217,0,0,1,0,0,1,3,0,0,1,0,0,2,2,2,1,1,2,3,99,3,2,2,2,1,1,1,11,5,2,2,21,3,3,2,3,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,3,3,0.5
46218,TZ377,Kagera,R,-2.763,30.558,-2.78,30.554,1.97,Bukiriro,Kagera,2,42.143,36.04,0,0.471,0,0,0.235,0.118,0,27533897,3.235,0.412,0.353,0.529,0.59,0.59,0,17,0.073,147197.412,46218,0,1,0,0,0,1,2,0,1,0,0,0,1,2,3,1,1,1,2,2,3,1,2,2,0,2,7,12,1,1,0,21,2,2,2,2,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,2,2,0.61
46219,TZ378,Kagera,R,-2.546,30.671,-2.512,30.654,4.26,Nakatunga,Kagera,1,15.238,9.148,0,0.333,0,0,0.524,0,0,23404794,3.429,0.571,0.95,0.667,0.238,0,0,21,0.054,156523.048,46219,0,0,1,0,0,1,3,0,0,1,0,0,2,2,3,2,3,2,2,3,3,2,3,3,2,3,2,15,5,0,0,22,2,3,2,3,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,3,3,0.5
46220,TZ379,Kagera,U,-1.33,31.822,-1.322,31.818,0.97,Mafumbo,Kagera,2,18.176,22.311,0.294,0.471,0.235,0,0.059,0.118,0.059,24731549,2.471,0.235,0,0,0.118,0.588,0.294,17,0.141,277559.177,46220,0,1,0,0,0,1,2,0,1,0,0,0,2,2,3,1,1,3,2,3,3,2,2,2,2,3,0,0,2,13,7,22,4,2,4,2,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,2,3,0.47
46221,TZ380,Kagera,U,-1.306,31.795,-1.322,31.791,1.9,Bukoba,Kagera,2,5.714,9.376,0.824,0.588,0.765,0.176,0.235,0,0.059,16409947,1.706,0.118,0,0,0,0,0,17,0.049,382737.588,46221,0,0,1,0,0,1,3,0,0,1,0,0,2,3,3,2,1,3,2,3,3,2,3,2,2,3,0,0,0,2,17,19,5,3,5,3,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,3,4,0.48
46222,TZ381,Kagera,R,-1.03,31.551,-1.034,31.544,0.96,Minziro,Kagera,2,55,34.052,0.13,0.739,0.391,0.043,0.696,0.174,0.304,29239302,2.304,0.304,0,0.87,0.348,0.478,0.87,23,0.151,234246.087,46222,1,0,0,0,0,1,1,1,0,0,0,0,1,2,3,1,1,1,2,99,1,1,2,2,0,1,0,2,9,8,2,21,3,4,3,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,2,0.57
46223,TZ382,Kagera,R,-1.319,31.347,-1.263,31.416,9.88,Kyaka,Kagera,2,108.333,37.298,0,0.524,0,0,0.476,0.048,0,39946851,3.905,1.095,0.286,0.429,0.238,0.48,0,21,0.083,153417.905,46223,0,1,0,0,0,1,2,0,1,0,0,0,1,2,2,1,2,2,2,99,3,1,2,2,0,2,4,11,5,1,1,22,2,3,2,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,2,2,0.47
46224,TZ383,Kagera,R,-1.193,30.905,-1.242,30.946,7.03,Mabira,Kagera,2,26.438,15.612,0,0.563,0.188,0,0.188,0.5,0.188,23627696,2.625,0.25,0,0.188,0.5,0.313,0,16,0.101,195656.375,46224,0,1,0,0,0,1,2,0,1,0,0,0,1,2,3,2,1,2,2,3,3,1,2,2,2,1,1,8,7,6,0,22,3,4,3,4,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,2,2,0.45
46225,TZ384,Kagera,R,-1.53,30.871,-1.488,30.887,4.94,Nkwenda,Kagera,2,57.038,42.62,0,0.643,0.036,0,0.357,0.321,0,60209184,2.786,0.214,0.36,0.321,0.464,0.179,0,28,0.098,177829.179,46225,1,0,0,0,0,1,1,1,0,0,0,0,1,2,2,2,2,2,2,3,3,1,2,2,1,3,1,8,11,2,0,22,3,3,3,3,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,3,0.48
46226,TZ385,Mwanza,U,-2.101,33.101,-2.109,33.089,1.6,Nansio,Mwanza,2,40.417,32.735,0.308,0.346,0.308,0.077,0.385,0.269,0.077,51343786,2.385,0.423,0,0,0.154,0.731,0.115,26,0.119,256816.231,46226,0,0,1,0,0,1,3,0,0,1,0,0,2,2,3,2,3,2,2,3,1,2,2,3,0,3,0,0,6,11,3,20,4,2,4,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,3,2,0.43
46227,TZ386,Mwanza,R,-2.104,32.884,-2.109,32.885,0.6,Bwiru Island,Mwanza,3,23.636,26.095,0.5,0.765,0.353,0,0.441,0.147,0,61632956,2.529,0.206,0,0.59,0.324,0.324,0.294,34,0.162,254021.382,46227,0,1,0,0,0,1,2,0,1,0,0,0,1,2,2,2,1,2,2,3,3,1,1,2,0,1,0,1,9,7,5,22,4,4,4,5,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,2,3,0.44
46228,TZ387,Mwanza,R,-2.03,33.08,-2.039,33.067,1.63,Bugombe,Mwanza,2,26.273,16.7,0,0.348,0,0,0.348,0,0,33642123,3.826,0.435,0.435,0.261,0.174,0.13,0,23,0.113,156208.13,46228,0,0,0,1,0,1,4,0,0,0,1,0,2,3,2,2,2,1,3,2,3,1,2,2,0,2,6,5,5,2,0,18,2,3,2,3,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,4,3,0.48
46229,TZ388,Mwanza,R,-2.491,33.162,-2.536,33.199,6.45,Nyanguge,Mwanza,2,29.095,28.139,0,0.192,0,0,0.192,0,0,39168636,2.923,0.615,0.38,0.538,0.154,0,0,26,0.046,149119.692,46229,0,0,1,0,0,1,3,0,0,1,0,0,2,2,1,2,1,2,2,3,3,0,1,2,1,1,7,9,6,0,0,22,2,3,2,3,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,3,3,0.46
46230,TZ389,Mwanza,R,-2.735,33.614,-2.726,33.619,1.18,Kabila,Mwanza,2,31.444,27.039,0,0.444,0,0,0.556,0,0,37489932,3.389,0.333,0.56,0.389,0.556,0,0,18,0.055,161285.389,46230,0,1,0,0,0,1,2,0,1,0,0,0,2,2,2,2,1,2,2,3,3,1,2,2,2,3,1,8,9,2,0,20,3,3,3,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,2,3,0.49
46231,TZ390,Mwanza,U,-2.548,32.926,-2.538,32.938,1.84,Busuruga,Mwanza,2,0.435,1.441,0.391,0.826,0.261,0.174,0.174,0.13,0,60150290,1.696,0.043,0,0,0,0.565,0.435,23,0.095,324909.739,46231,0,1,0,0,0,1,2,0,1,0,0,0,2,3,2,2,3,2,2,5,3,2,3,3,2,3,0,0,0,12,9,21,4,3,4,2,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,2,4,0.43
46232,TZ391,Mwanza,U,-2.505,32.902,-2.496,32.908,1.17,Mwansa,Mwanza,2,0,0,0.81,0.81,0.667,0.286,0.048,0.048,0,39848676,1.286,0.048,0,0,0,0.19,0.81,21,0.074,378079.476,46232,0,0,1,0,0,1,3,0,0,1,0,0,2,2,3,1,1,3,2,3,3,1,2,1,1,3,0,0,0,5,17,22,5,3,5,4,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,3,2,0.46
46233,TZ392,Mwanza,U,-2.588,33.007,-2.567,33.047,5.06,Kitumba,Mwanza,2,50.923,132.815,0,0.259,0,0,0.63,0.111,0,94220118,3.741,0.63,0.444,0.185,0.74,0.296,0,27,0.226,161256.519,46233,0,0,1,0,0,1,3,0,0,1,0,0,1,2,2,1,2,1,1,2,3,1,2,2,2,2,8,3,2,7,0,20,2,1,2,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,3,2,0.56
46234,TZ393,Mwanza,R,-2.805,33.436,-2.802,33.452,1.73,Ibindo,Mwanza,2,49.286,27.946,0,0.483,0,0,0.862,0,0,36696774,2.483,0.241,0.276,0.483,0.138,0.13,0,29,0.085,154982.172,46234,0,0,1,0,0,1,3,0,0,1,0,0,1,2,2,1,2,2,3,2,3,1,2,2,0,2,6,10,4,2,0,22,2,3,2,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,3,3,0.5
46235,TZ394,Mwanza,R,-3.283,33.029,-3.313,33.031,3.27,Mhande,Mwanza,2,79.348,43.881,0.192,0.192,0,0,0.808,0,0,48260576,3.462,0.154,0.38,0.269,0.231,0.192,0,26,0.14,171654,46235,0,0,1,0,0,1,3,0,0,1,0,0,2,2,2,2,2,2,2,3,1,1,2,1,0,2,10,6,3,2,0,21,2,2,2,2,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,3,2,0.48
46236,TZ395,Mwanza,U,-2.964,33.362,-2.962,33.347,1.76,Ngudu,Mwanza,2,35.909,25.803,0,0.087,0,0,0.565,0,0,38664380,3.783,0.174,0.783,0.13,0.43,0.43,0,23,0.26,96268.522,46236,0,1,0,0,0,1,2,0,1,0,0,0,2,2,2,2,1,2,3,3,3,2,2,3,0,1,13,3,1,2,0,19,2,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,2,3,0.5
46237,TZ396,Mwanza,R,-2.544,32.661,-2.531,32.689,3.4,Nyamtelela,Mwanza,2,32.667,29.06,0.048,0.571,0.048,0,0.524,0,0,27883149,3.095,0.286,0,0.476,0.19,0.333,0,21,0.105,184371.905,46237,0,0,0,1,0,1,4,0,0,0,1,0,1,2,1,1,2,1,3,2,3,1,2,1,0,2,1,9,5,5,0,20,3,3,3,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,4,2,0.55
46238,TZ397,Mwanza,R,-2.473,32.54,-2.489,32.512,3.6,Kasisa,Mwanza,2,33.789,19.722,0,0.5,0.136,0,0.545,0,0,36184698,3.091,0.227,0.136,0.364,0.318,0.182,0,22,0.112,176326.909,46238,0,1,0,0,0,1,2,0,1,0,0,0,1,2,3,2,1,2,2,2,3,1,2,2,0,1,2,10,7,2,0,21,2,3,2,3,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,2,3,0.44
46239,TZ398,Mwanza,R,-2.253,32.034,-2.223,32.025,3.51,Maisome Island,Mwanza,2,5.143,8.008,0,0.357,0,0,0,0,0,10934574,3.286,0.571,0,0.71,0.5,0.429,0,14,0.048,197526.5,46239,0,0,1,0,0,1,3,0,0,1,0,0,1,2,3,1,1,2,2,99,3,0,99,1,0,3,0,1,11,6,0,18,3,4,3,4,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,,,1,0,1,0,0,0,3,,
46240,TZ399,Mwanza,R,-2.164,32.152,-2.182,32.149,2.01,Buchosa,Mwanza,2,8.6,6.334,0,0.467,0,0,0,0,0,46165065,4.6,0.6,0,0.133,0.333,0.533,0,15,0.078,197975.2,46240,0,1,0,0,0,1,2,0,1,0,0,0,1,2,3,2,1,2,1,1,1,0,99,1,0,3,0,2,8,9,0,19,3,4,3,4,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,,,1,0,1,0,0,0,2,,
46241,TZ400,Mwanza,U,-2.49,32.916,-2.503,32.914,1.54,Ilemela,Mwanza,3,0,0,0.862,0.793,0.862,0.586,0.172,0.172,0,52026667,1.552,0.034,0,0,0,0.34,0.966,29,0.038,420886.517,46241,0,1,0,0,0,1,2,0,1,0,0,0,2,2,3,1,1,3,2,3,3,1,2,1,2,3,0,0,0,2,19,21,5,4,5,5,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,2,2,0.46
